Geneid	Col_100	Col_131	Col_182	Col_184	Col_186	Col_195	Col_326	Col_87	Col_9
ENSMUSG00000081949	0	0	0	2	0	0	0	0	0
ENSMUSG00000082882	0	0	0	0	0	0	0	0	0
ENSMUSG00000068810	0	0	0	0	0	0	0	0	0
ENSMUSG00000090093	39	44	85	107	78	79	110	29	31
ENSMUSG00000049897	5	25	33	25	9	29	15	17	26
ENSMUSG00000087588	0	0	0	0	0	0	0	0	0
ENSMUSG00000078902	22	16	16	63	22	38	23	25	16
ENSMUSG00000027463	3158	2918	2151	2001	2349	1679	1634	2259	2373
ENSMUSG00000085946	0	0	1	0	1	0	0	0	0
ENSMUSG00000060257	0	0	0	0	0	0	0	0	2
ENSMUSG00000078903	0	2	6	2	2	3	3	1	0
ENSMUSG00000032802	5525	5824	3241	4003	5266	2747	3162	5433	5851
ENSMUSG00000082376	0	0	0	0	0	0	0	0	0
ENSMUSG00000084323	6	0	1	5	2	2	2	0	0
ENSMUSG00000068079	12	12	12	20	4	28	16	16	16
ENSMUSG00000078901	1	0	3	2	5	2	0	2	0
ENSMUSG00000081087	32	34	28	44	26	26	26	22	34
ENSMUSG00000075119	0	0	0	0	0	0	0	0	0
ENSMUSG00000052406	1200	1177	1279	1317	1202	1015	1205	871	1214
ENSMUSG00000026643	1243	1064	1132	1300	1032	933	1241	1075	1073
ENSMUSG00000075117	0	0	0	0	0	0	0	0	0
ENSMUSG00000075837	0	0	0	0	0	0	0	0	0
ENSMUSG00000049950	185	120	74	168	140	123	188	128	121
ENSMUSG00000089892	0	0	0	0	0	0	0	0	0
ENSMUSG00000075115	0	0	0	0	0	0	0	0	0
ENSMUSG00000026644	4	0	0	0	8	6	0	0	0
ENSMUSG00000059023	0	0	0	0	0	0	0	0	0
ENSMUSG00000064084	0	0	0	0	0	0	0	0	0
ENSMUSG00000057447	0	0	0	0	0	0	0	0	0
ENSMUSG00000061798	0	0	0	0	0	0	0	0	0
ENSMUSG00000062757	0	0	0	0	0	0	0	0	0
ENSMUSG00000026645	2	6	0	2	0	2	4	0	0
ENSMUSG00000014852	3	24	49	66	30	45	62	17	53
ENSMUSG00000075114	0	0	0	0	0	0	0	0	0
ENSMUSG00000103786	0	0	0	0	0	0	0	0	0
ENSMUSG00000075113	0	0	0	0	0	0	0	0	0
ENSMUSG00000074698	6182	7200	5011	5718	5001	4921	5834	5081	5352
ENSMUSG00000075112	0	0	0	0	0	0	0	0	0
ENSMUSG00000048226	0	0	0	0	0	0	0	0	0
ENSMUSG00000075111	0	0	0	0	0	0	0	0	0
ENSMUSG00000026650	0	2	2	2	4	2	2	0	2
ENSMUSG00000075110	0	0	0	0	0	0	0	0	0
ENSMUSG00000027465	5450	5816	4695	5308	4800	4219	4666	4062	4942
ENSMUSG00000078891	0	0	0	0	0	0	4	0	0
ENSMUSG00000085103	0	0	0	0	0	0	0	0	0
ENSMUSG00000100016	0	0	0	0	0	0	0	0	0
ENSMUSG00000095648	2	0	2	0	2	1	5	0	0
ENSMUSG00000086367	0	0	0	0	0	0	0	0	0
ENSMUSG00000075107	0	0	0	0	0	0	0	0	0
ENSMUSG00000078894	0	0	3	0	2	2	2	1	0
ENSMUSG00000094108	0	0	0	0	0	0	0	0	0
ENSMUSG00000084858	0	0	0	0	0	0	0	0	0
ENSMUSG00000078895	0	0	0	0	0	0	0	0	0
ENSMUSG00000101391	0	0	0	0	0	0	0	0	0
ENSMUSG00000089951	0	0	0	0	0	0	2	0	0
ENSMUSG00000086489	0	0	0	0	0	0	0	0	0
ENSMUSG00000000392	48	76	123	152	106	194	181	54	121
ENSMUSG00000078881	0	0	0	0	0	0	0	0	0
ENSMUSG00000015488	2308	2574	2159	2503	2059	2084	2382	1845	2241
ENSMUSG00000075105	0	0	0	0	0	0	0	0	0
ENSMUSG00000095199	2	6	10	6	8	2	10	8	4
ENSMUSG00000027297	30	57	70	86	20	57	44	22	87
ENSMUSG00000075104	0	0	0	0	0	0	0	0	0
ENSMUSG00000094360	0	0	0	0	0	0	0	0	0
ENSMUSG00000101480	0	0	0	0	0	0	0	0	0
ENSMUSG00000078880	6	2	0	1	2	0	0	2	0
ENSMUSG00000027466	4411	4173	3876	4132	3548	3623	3817	3289	4067
ENSMUSG00000078879	2	1	5	4	2	0	0	1	1
ENSMUSG00000075102	0	0	0	0	0	0	0	0	0
ENSMUSG00000078878	133	123	131	105	104	122	125	101	93
ENSMUSG00000081003	0	0	0	0	0	0	0	0	0
ENSMUSG00000081599	0	0	0	0	0	0	0	0	0
ENSMUSG00000032715	26	42	28	18	10	32	19	41	28
ENSMUSG00000068062	0	0	0	0	0	0	0	0	0
ENSMUSG00000081434	32	28	8	12	26	12	14	22	22
ENSMUSG00000078877	151	131	104	116	127	133	111	85	85
ENSMUSG00000078876	0	1	0	0	1	0	2	0	0
ENSMUSG00000075101	0	0	0	0	0	0	0	0	0
ENSMUSG00000083170	0	0	0	0	0	0	0	0	0
ENSMUSG00000059361	7	9	14	9	9	26	7	9	18
ENSMUSG00000036067	64	152	50	40	58	56	55	82	161
ENSMUSG00000051817	144	150	188	224	72	218	154	102	78
ENSMUSG00000074527	3	2	12	3	2	14	6	6	1
ENSMUSG00000081326	0	0	0	0	0	0	0	0	0
ENSMUSG00000074682	84	83	266	134	139	202	200	77	78
ENSMUSG00000083335	0	0	0	0	0	0	0	0	0
ENSMUSG00000087364	0	0	2	0	0	0	4	4	0
ENSMUSG00000078875	0	10	6	4	3	15	8	2	11
ENSMUSG00000083317	0	1	0	0	0	0	0	0	0
ENSMUSG00000083111	4	4	16	18	8	10	10	0	0
ENSMUSG00000078872	0	2	4	4	2	4	2	0	4
ENSMUSG00000082023	0	2	0	0	0	0	0	0	0
ENSMUSG00000082377	0	2	2	0	0	0	2	0	0
ENSMUSG00000082765	0	6	8	2	4	8	0	0	4
ENSMUSG00000082724	0	0	0	0	0	0	0	0	0
ENSMUSG00000009214	0	6	0	0	0	0	0	0	40
ENSMUSG00000081590	0	0	0	1	3	0	8	0	0
ENSMUSG00000032680	0	0	13	2	10	3	4	0	4
ENSMUSG00000088139	1	1	0	2	4	5	6	0	0
ENSMUSG00000078870	70	75	82	112	68	103	129	67	55
ENSMUSG00000083230	0	0	0	0	0	0	0	0	0
ENSMUSG00000083817	0	0	0	0	0	0	0	0	0
ENSMUSG00000078869	0	0	0	1	0	0	0	0	1
ENSMUSG00000074681	0	0	0	0	0	0	0	0	0
ENSMUSG00000082689	0	0	0	0	0	0	0	0	0
ENSMUSG00000078868	0	4	4	1	2	2	0	2	0
ENSMUSG00000049560	0	0	0	0	0	0	0	0	0
ENSMUSG00000026896	3518	3518	2641	3120	3098	2712	3207	2854	3104
ENSMUSG00000078867	10	2	12	27	11	34	23	5	8
ENSMUSG00000027468	0	0	0	0	0	0	0	0	0
ENSMUSG00000082343	0	0	0	0	0	0	0	0	0
ENSMUSG00000083619	90	79	50	65	81	85	55	63	79
ENSMUSG00000074680	0	0	0	0	0	0	0	0	0
ENSMUSG00000074679	0	0	0	0	0	0	0	0	0
ENSMUSG00000078866	114	94	168	191	72	217	231	81	99
ENSMUSG00000044249	0	0	0	0	0	2	0	0	0
ENSMUSG00000094786	24	28	93	125	42	73	64	38	27
ENSMUSG00000084935	0	0	0	1	0	1	0	0	0
ENSMUSG00000085513	0	0	0	0	0	0	0	0	0
ENSMUSG00000036040	30	33	14	23	20	24	28	6	54
ENSMUSG00000090485	0	0	0	0	0	0	0	0	0
ENSMUSG00000078865	1	0	0	0	0	0	0	0	0
ENSMUSG00000056544	0	0	0	0	0	0	0	0	0
ENSMUSG00000009216	6	0	10	0	2	14	6	4	10
ENSMUSG00000050645	0	0	0	0	0	1	0	0	0
ENSMUSG00000026893	692	923	1158	1116	954	829	1127	465	603
ENSMUSG00000118649	0	0	0	0	0	1	0	0	0
ENSMUSG00000085008	0	2	0	1	0	0	0	0	0
ENSMUSG00000075092	0	0	0	0	0	0	0	0	0
ENSMUSG00000081817	0	8	10	7	0	14	6	2	14
ENSMUSG00000062124	209	288	157	183	277	456	209	221	111
ENSMUSG00000044863	0	4	0	0	2	4	0	4	0
ENSMUSG00000089684	0	0	0	0	0	0	0	0	0
ENSMUSG00000075091	0	0	0	0	0	0	0	0	0
ENSMUSG00000074678	0	0	2	0	2	2	0	0	0
ENSMUSG00000075090	0	0	0	0	0	0	0	0	0
ENSMUSG00000084295	0	0	0	0	0	0	0	0	0
ENSMUSG00000000359	40	43	130	118	76	60	128	50	82
ENSMUSG00000000889	168	80	110	216	72	200	238	158	110
ENSMUSG00000111302	0	0	0	0	0	0	0	0	0
ENSMUSG00000026648	275	377	479	526	319	362	501	207	298
ENSMUSG00000111517	0	0	0	0	0	0	0	0	0
ENSMUSG00000059742	116	221	246	236	178	174	194	46	120
ENSMUSG00000077546	0	0	0	0	0	0	0	0	0
ENSMUSG00000085029	0	0	0	4	0	0	0	0	0
ENSMUSG00000118517	0	0	0	0	0	0	0	0	0
ENSMUSG00000075088	0	0	0	0	0	0	0	0	0
ENSMUSG00001118663	0	0	0	0	0	0	0	0	0
ENSMUSG00000111174	0	0	0	0	0	0	0	0	0
ENSMUSG00000075086	0	0	0	0	0	0	0	0	0
ENSMUSG00000075085	0	0	0	0	0	0	0	0	0
ENSMUSG00000075324	10	26	18	40	32	74	52	12	12
ENSMUSG00000087702	0	0	0	0	0	0	0	0	0
ENSMUSG00000075084	0	0	0	0	0	0	0	0	0
ENSMUSG00000111029	0	0	0	0	0	0	0	0	0
ENSMUSG00000082127	230	203	132	140	111	90	130	129	196
ENSMUSG00000081065	0	0	0	0	0	0	0	0	0
ENSMUSG00000026646	154	130	156	150	152	67	92	111	109
ENSMUSG00000084104	13	12	0	2	0	4	2	0	10
ENSMUSG00000085043	0	2	4	0	2	0	1	0	0
ENSMUSG00000111456	0	0	0	0	0	0	0	0	0
ENSMUSG00000111715	0	0	0	0	0	0	0	0	0
ENSMUSG00000075081	0	0	0	0	0	0	0	0	0
ENSMUSG00000111239	0	0	0	0	0	0	0	0	0
ENSMUSG00000075079	0	0	0	0	0	0	0	0	0
ENSMUSG00000075078	0	0	0	0	0	0	0	0	0
ENSMUSG00000009614	110	116	369	262	145	312	328	188	211
ENSMUSG00000091192	0	0	1	0	0	2	0	0	0
ENSMUSG00000111567	0	0	0	0	0	0	0	0	0
ENSMUSG00000109865	1451	1292	966	1258	1006	956	974	967	1189
ENSMUSG00000110819	0	0	0	0	0	0	0	0	0
ENSMUSG00000075075	0	0	0	0	0	0	0	0	0
ENSMUSG00000026888	110	184	241	329	200	457	274	99	92
ENSMUSG00000051396	167	130	122	110	163	77	139	106	106
ENSMUSG00000075074	0	0	0	0	0	0	0	0	0
ENSMUSG00000045148	0	0	0	0	0	0	0	0	0
ENSMUSG00000039496	114	96	101	88	68	132	85	60	56
ENSMUSG00000081278	0	0	0	0	0	0	0	0	0
ENSMUSG00000082580	2	2	0	0	4	2	2	2	0
ENSMUSG00000075073	0	0	0	0	0	0	0	0	0
ENSMUSG00000075072	0	0	0	0	0	0	0	0	0
ENSMUSG00000049057	0	0	0	0	0	0	0	0	0
ENSMUSG00000049149	0	0	0	0	0	0	0	0	0
ENSMUSG00000068806	0	0	0	0	0	0	0	0	0
ENSMUSG00000026655	4038	3758	3547	4463	2965	3664	3741	2566	4865
ENSMUSG00000080703	0	0	0	0	0	0	0	0	0
ENSMUSG00000081070	10	8	0	0	6	0	0	2	4
ENSMUSG00000085205	0	11	5	1	9	16	8	2	6
ENSMUSG00000085656	0	0	0	0	0	0	0	0	0
ENSMUSG00000086445	0	0	0	0	0	0	0	0	0
ENSMUSG00000042894	0	0	0	0	0	0	0	0	0
ENSMUSG00000009621	184	232	468	509	187	394	663	432	695
ENSMUSG00000086669	0	0	0	0	0	0	0	0	0
ENSMUSG00002075812	0	0	0	0	0	0	0	0	0
ENSMUSG00000109946	34	28	29	42	28	58	48	54	24
ENSMUSG00000034032	1072	1061	1102	1040	1001	997	1001	858	853
ENSMUSG00000019188	7870	6133	4528	5984	5183	5140	4865	6061	7088
ENSMUSG00000065164	0	0	0	0	0	0	0	0	0
ENSMUSG00000042814	291	242	154	226	138	127	147	244	204
ENSMUSG00000042745	12476	12262	9252	13297	8637	9167	7371	7675	6534
ENSMUSG00000082318	0	2	0	0	1	0	0	0	0
ENSMUSG00000009876	37	24	41	21	20	27	30	21	61
ENSMUSG00002074868	0	0	0	0	0	0	0	0	0
ENSMUSG00000007659	3330	2634	1725	1795	1669	2169	2133	2179	2294
ENSMUSG00000027525	18	8	30	26	8	24	24	4	14
ENSMUSG00000089859	0	0	0	0	0	0	0	0	0
ENSMUSG00000085547	2	0	3	0	2	4	4	6	3
ENSMUSG00000027298	670	700	750	759	683	467	681	465	370
ENSMUSG00000034903	1647	2103	1295	1130	1197	1403	1345	1302	1323
ENSMUSG00000060445	4	2	2	4	4	0	0	0	6
ENSMUSG00000049999	106	106	112	162	136	184	155	68	98
ENSMUSG00000081056	4	0	2	0	0	0	0	0	1
ENSMUSG00000070476	106	106	86	179	116	176	201	102	120
ENSMUSG00000083707	0	0	0	0	0	0	0	0	0
ENSMUSG00000080766	0	0	0	0	0	0	0	0	0
ENSMUSG00000039155	40	24	91	98	26	125	108	25	30
ENSMUSG00000082215	0	0	0	0	0	0	0	0	0
ENSMUSG00000061897	4	8	2	2	2	3	4	2	7
ENSMUSG00000081481	0	0	0	0	0	0	0	0	0
ENSMUSG00000027469	2210	2345	1486	1337	2261	266	758	1058	1388
ENSMUSG00000081882	0	0	0	0	0	0	0	0	0
ENSMUSG00000026918	2309	2541	2577	2833	2159	2413	2701	1791	2440
ENSMUSG00000093746	0	0	0	1	0	0	0	0	0
ENSMUSG00000098812	1	0	0	2	0	2	1	0	0
ENSMUSG00000027470	0	0	0	0	0	0	2	0	0
ENSMUSG00000074676	20	6	8	16	8	6	22	16	46
ENSMUSG00000000305	9	22	20	2	6	14	34	2	24
ENSMUSG00000083410	0	0	0	0	0	0	0	0	0
ENSMUSG00000061171	28	49	114	74	41	45	89	33	8
ENSMUSG00000042662	4	0	12	14	0	4	0	2	4
ENSMUSG00000099184	1	0	0	0	0	0	0	0	0
ENSMUSG00000026917	1727	1540	1081	1546	1402	1197	1472	1224	1664
ENSMUSG00000088197	0	0	0	0	0	0	0	0	0
ENSMUSG00000080538	0	0	0	0	0	0	0	0	0
ENSMUSG00000039117	1621	2099	1841	2203	1598	1827	2281	1367	1786
ENSMUSG00000082850	0	0	0	0	0	0	2	0	2
ENSMUSG00000057182	64	178	207	197	134	178	223	100	90
ENSMUSG00000086701	0	0	0	0	0	1	0	0	0
ENSMUSG00000039108	1972	2130	1542	1660	1369	1761	1997	1409	1618
ENSMUSG00000027566	7481	6140	4983	6206	4928	4373	4760	4971	5584
ENSMUSG00000015846	5556	5648	3632	3935	3756	3943	4174	4400	4741
ENSMUSG00000039086	324	323	343	393	305	230	458	273	323
ENSMUSG00000085766	6	6	11	0	6	9	7	9	4
ENSMUSG00000039069	388	348	559	551	463	512	545	296	352
ENSMUSG00000074673	2	4	9	0	2	0	0	0	6
ENSMUSG00000089898	0	0	0	0	0	0	0	0	0
ENSMUSG00000026657	401	495	700	690	430	557	726	342	488
ENSMUSG00000051329	819	801	844	736	847	554	785	569	749
ENSMUSG00000086458	0	0	0	0	0	0	0	0	0
ENSMUSG00000081889	0	0	0	0	0	0	0	0	0
ENSMUSG00000104284	0	0	0	2	0	0	0	0	0
ENSMUSG00000102517	0	0	0	0	0	0	0	0	0
ENSMUSG00000084859	0	0	0	0	0	0	0	0	0
ENSMUSG00000086921	0	0	0	0	0	0	0	0	0
ENSMUSG00000102816	0	0	0	0	0	0	0	0	0
ENSMUSG00000102136	0	0	2	2	0	0	4	2	0
ENSMUSG00000102357	0	2	0	6	2	0	0	2	0
ENSMUSG00000027472	1070	933	998	1474	989	1453	1380	913	1434
ENSMUSG00000087355	0	0	0	0	0	0	0	0	0
ENSMUSG00000102494	0	0	0	0	0	0	2	0	0
ENSMUSG00000042631	8	8	16	15	4	8	2	7	4
ENSMUSG00000075826	0	0	0	0	0	0	0	0	0
ENSMUSG00000086874	0	0	0	0	0	0	0	0	0
ENSMUSG00000086018	0	0	0	0	0	0	0	0	0
ENSMUSG00000075318	8	15	20	42	28	52	60	24	26
ENSMUSG00000033943	1116	1383	2064	2069	1533	1477	1904	1032	1517
ENSMUSG00000118566	0	0	0	0	0	0	0	0	0
ENSMUSG00000026837	1745	1331	2261	2090	1381	1963	2688	1611	1652
ENSMUSG00000027474	26	10	83	68	42	81	80	40	30
ENSMUSG00000086560	2	0	11	2	8	14	8	2	0
ENSMUSG00000039449	2162	2152	1648	1993	1868	1747	1846	1519	1971
ENSMUSG00000083378	6	2	2	6	4	0	0	0	6
ENSMUSG00000008200	1822	2289	2341	1964	1946	1889	1963	1241	2015
ENSMUSG00000080873	4	0	9	14	4	0	4	4	8
ENSMUSG00000026835	0	0	0	0	0	0	0	0	0
ENSMUSG00000085693	0	0	0	0	0	0	0	0	0
ENSMUSG00000044647	2	4	18	30	2	26	16	5	4
ENSMUSG00000052865	0	0	0	0	0	0	0	0	0
ENSMUSG00000085160	0	0	0	0	0	0	0	0	0
ENSMUSG00000048186	42	38	130	180	80	108	98	76	174
ENSMUSG00000083407	0	0	0	0	0	0	0	0	0
ENSMUSG00000026994	3246	2223	1952	1931	1889	1099	1524	2564	2146
ENSMUSG00000100197	0	0	1	0	0	0	0	0	0
ENSMUSG00000080728	0	0	0	0	0	0	0	0	0
ENSMUSG00000033902	376	410	313	412	424	422	359	324	399
ENSMUSG00000098632	0	0	0	0	0	0	0	0	0
ENSMUSG00000087458	0	0	0	0	0	0	0	0	0
ENSMUSG00000098789	4	6	0	5	5	2	7	4	3
ENSMUSG00000026662	1624	1609	1228	1417	1549	1169	1221	1192	1384
ENSMUSG00000003283	192	184	93	170	114	134	155	240	667
ENSMUSG00000026664	5802	6372	4629	5282	4642	4740	5205	4106	6757
ENSMUSG00000086670	15	13	14	15	2	20	9	5	6
ENSMUSG00000082795	0	0	0	0	0	0	0	0	0
ENSMUSG00000069188	110	70	48	52	58	86	46	52	74
ENSMUSG00000026833	344	264	326	486	276	536	473	330	410
ENSMUSG00000033852	0	0	0	0	0	0	0	0	0
ENSMUSG00000035829	124	146	286	371	223	276	268	90	109
ENSMUSG00000026831	12	8	8	10	14	26	10	4	6
ENSMUSG00000026668	0	0	0	0	0	0	0	2	0
ENSMUSG00000035772	1145	1158	1010	1154	1006	846	1042	948	970
ENSMUSG00000082895	28	24	10	10	14	10	18	16	32
ENSMUSG00000034848	362	444	460	525	471	593	506	261	368
ENSMUSG00000086671	0	0	7	1	8	6	3	0	2
ENSMUSG00000098488	2	12	21	42	7	21	37	8	9
ENSMUSG00000026829	19	26	87	50	42	78	56	44	52
ENSMUSG00000063611	105	66	84	144	62	130	144	117	120
ENSMUSG00000074899	30	44	31	36	20	32	29	11	8
ENSMUSG00000038963	146	137	123	111	99	127	92	84	144
ENSMUSG00000027293	3623	3385	2468	2627	2551	2128	2645	2769	2494
ENSMUSG00000027568	6	32	34	20	20	24	28	2	24
ENSMUSG00000026669	805	521	444	375	480	174	256	317	536
ENSMUSG00000027569	1075	1179	1173	1231	946	1173	1198	760	968
ENSMUSG00000049401	4050	3298	2289	3088	2690	2676	3089	2920	3609
ENSMUSG00000026672	1693	2302	1031	1235	1259	891	1015	1407	1312
ENSMUSG00000086430	5	15	7	2	2	11	7	2	3
ENSMUSG00000050211	2	0	0	0	6	2	2	2	0
ENSMUSG00000026676	194	283	490	484	343	523	538	401	332
ENSMUSG00000081005	0	0	0	0	0	0	3	0	0
ENSMUSG00000084606	0	2	0	0	0	0	0	0	0
ENSMUSG00000080820	0	0	0	0	0	0	0	0	0
ENSMUSG00000087555	0	0	0	0	0	0	0	0	0
ENSMUSG00000070719	4	12	3	2	6	8	0	6	0
ENSMUSG00000039145	3939	5792	6354	7065	4001	5318	5118	3226	3051
ENSMUSG00000082013	0	0	2	10	0	0	2	6	2
ENSMUSG00000046971	2576	2201	1094	1042	1749	1679	1411	1911	1410
ENSMUSG00000040812	6	15	431	172	10	18	64	4	4
ENSMUSG00000027570	8	6	22	7	10	10	10	14	20
ENSMUSG00000080977	26	16	6	4	10	12	6	14	14
ENSMUSG00000039128	3072	2874	2341	2799	2364	2079	2351	2394	2676
ENSMUSG00000038932	0	0	2	2	0	2	0	2	0
ENSMUSG00000025817	779	763	726	895	645	522	645	561	758
ENSMUSG00000056718	6	27	25	23	17	9	29	16	19
ENSMUSG00000026821	4174	5356	4103	4150	4307	2918	3816	3468	3902
ENSMUSG00000025816	373	527	531	522	440	360	539	337	313
ENSMUSG00000027282	6968	7638	8104	8568	5357	4221	5415	5567	5919
ENSMUSG00000085818	0	0	0	0	0	0	0	0	0
ENSMUSG00000026818	100	0	0	8	2	3	0	0	2
ENSMUSG00000087667	3	1	9	5	4	1	8	4	5
ENSMUSG00000025815	8	19	39	17	8	46	28	11	12
ENSMUSG00000043241	1400	1672	1534	1701	1303	1445	1772	1210	1469
ENSMUSG00000026816	1127	1055	887	1142	1019	846	926	887	1091
ENSMUSG00000089055	0	0	0	0	0	0	0	0	0
ENSMUSG00002075803	0	0	0	0	0	0	0	0	0
ENSMUSG00000045319	820	682	399	536	426	666	544	366	478
ENSMUSG00000082332	0	0	0	0	0	0	0	0	0
ENSMUSG00000102887	0	0	1	0	0	0	0	0	0
ENSMUSG00000064329	0	6	2	6	2	10	0	0	0
ENSMUSG00000039063	197	309	372	300	347	356	390	92	120
ENSMUSG00000085386	0	0	0	0	0	0	0	0	0
ENSMUSG00000026815	6	10	12	16	2	10	16	8	20
ENSMUSG00000087125	2	2	6	0	6	0	0	4	0
ENSMUSG00000087485	0	0	0	0	0	0	0	0	0
ENSMUSG00000118578	0	0	6	6	0	0	0	0	0
ENSMUSG00000080855	0	0	0	0	0	0	0	0	0
ENSMUSG00000038914	2619	3030	2991	2960	2739	2567	3089	2086	2932
ENSMUSG00000119719	1	0	4	2	3	0	2	0	4
ENSMUSG00000027573	3065	3193	2379	2885	2640	2191	2341	2531	2640
ENSMUSG00000023393	3909	3405	2538	2182	1573	2273	1825	2717	2253
ENSMUSG00000087550	0	0	0	0	0	0	0	0	0
ENSMUSG00000045493	0	0	0	0	0	0	0	0	0
ENSMUSG00000039046	2771	2775	1961	1945	1794	1519	2020	2123	2097
ENSMUSG00000074507	0	0	0	0	0	0	0	0	0
ENSMUSG00000086166	0	0	0	0	2	2	0	0	0
ENSMUSG00000085716	0	0	0	0	0	0	4	0	0
ENSMUSG00000085428	0	1	1	1	0	0	0	0	1
ENSMUSG00002076540	0	0	0	0	0	0	0	0	0
ENSMUSG00000085728	0	2	8	0	1	2	0	0	0
ENSMUSG00000102599	0	4	0	2	0	0	2	6	0
ENSMUSG00000065454	0	0	0	0	0	0	0	0	0
ENSMUSG00000098051	0	0	0	0	0	0	0	0	0
ENSMUSG00000027291	1471	1680	1538	1579	1390	1298	1653	1280	1513
ENSMUSG00000038848	2203	2269	1791	2182	2075	1938	2104	1581	2194
ENSMUSG00000038840	0	0	0	0	0	0	0	0	0
ENSMUSG00000027574	46	7	72	50	40	37	79	28	32
ENSMUSG00000087293	8	0	11	3	2	2	4	7	2
ENSMUSG00000075316	11	18	40	61	8	56	44	18	19
ENSMUSG00000081307	0	0	0	0	0	0	0	0	0
ENSMUSG00002075707	0	0	0	0	0	0	0	0	0
ENSMUSG00000034810	198	258	438	435	254	518	582	252	343
ENSMUSG00000081973	0	0	0	0	0	0	0	0	0
ENSMUSG00000082218	0	0	0	0	0	0	0	0	0
ENSMUSG00000086908	0	0	0	0	0	0	0	0	0
ENSMUSG00000026812	1673	2051	2032	1733	1867	1881	1999	1206	1543
ENSMUSG00000033808	2422	2878	3012	3348	2577	2504	3083	2044	2401
ENSMUSG00000026809	4	6	2	12	4	4	2	0	6
ENSMUSG00000026807	2	0	2	2	1	2	0	4	4
ENSMUSG00000092832	0	0	0	0	0	0	0	0	0
ENSMUSG00000082796	0	0	0	0	0	0	0	0	0
ENSMUSG00000083115	0	0	0	0	0	0	0	0	0
ENSMUSG00000035666	1102	1167	1196	1463	1409	1080	1325	1025	1258
ENSMUSG00000027022	0	0	0	0	0	0	0	0	0
ENSMUSG00000087043	0	0	0	0	0	0	0	0	0
ENSMUSG00000096240	0	0	0	0	0	0	0	0	0
ENSMUSG00000088043	0	0	0	0	0	0	0	0	0
ENSMUSG00000087467	0	0	0	0	0	0	0	0	0
ENSMUSG00000026806	303	226	193	317	251	211	265	264	314
ENSMUSG00000034780	12	32	20	22	12	24	20	16	18
ENSMUSG00000098299	0	0	0	0	0	0	0	0	0
ENSMUSG00000097067	0	0	0	0	0	0	0	0	0
ENSMUSG00000083910	0	0	0	0	0	0	0	0	0
ENSMUSG00000081299	0	0	0	0	0	0	0	0	0
ENSMUSG00000098734	0	0	0	0	0	0	0	0	0
ENSMUSG00000104398	0	0	0	0	0	0	4	0	0
ENSMUSG00000081257	0	0	0	0	0	0	0	0	0
ENSMUSG00000026805	4	3	4	3	2	2	1	2	0
ENSMUSG00000079502	39	21	24	42	21	29	33	11	14
ENSMUSG00000083773	4	4	0	2	8	4	10	10	2
ENSMUSG00000062646	470	680	786	611	623	710	855	391	667
ENSMUSG00000026803	854	1019	1143	1229	1120	936	1244	787	1032
ENSMUSG00000086519	0	0	0	0	0	0	0	0	0
ENSMUSG00000027030	2054	2476	1856	1832	1553	1381	1500	1359	1518
ENSMUSG00000082788	0	0	0	0	0	0	0	0	0
ENSMUSG00002076685	0	0	0	0	0	0	0	0	0
ENSMUSG00000075312	10	28	22	24	16	23	26	8	10
ENSMUSG00000118623	1	0	0	2	4	0	2	0	2
ENSMUSG00000115996	0	0	0	0	0	0	0	0	0
ENSMUSG00000115973	0	0	0	0	0	0	0	0	0
ENSMUSG00000053896	0	0	0	0	0	0	0	0	0
ENSMUSG00000043535	2490	2793	2243	2287	2625	1972	2379	2063	2217
ENSMUSG00000086495	2	3	7	9	4	3	14	2	6
ENSMUSG00000027575	2894	2915	2160	2411	2220	1848	2081	1944	2123
ENSMUSG00000079324	0	0	0	0	0	0	0	0	0
ENSMUSG00000109667	0	0	0	3	2	2	2	0	0
ENSMUSG00000082836	0	5	0	2	2	2	0	0	2
ENSMUSG00000070461	217	243	315	304	204	289	253	173	211
ENSMUSG00000027035	3787	5038	5745	5246	4164	3268	5494	2598	5288
ENSMUSG00000103233	10	29	24	32	8	24	24	4	12
ENSMUSG00000103747	9	6	8	8	8	10	10	0	0
ENSMUSG00000103734	7	2	10	0	4	2	7	0	0
ENSMUSG00000104262	2	6	8	18	0	2	12	6	8
ENSMUSG00000103546	2	7	12	4	8	2	11	2	11
ENSMUSG00000102662	4	19	26	30	12	4	20	0	14
ENSMUSG00000034738	3372	3272	2318	3040	2141	2210	1930	2701	2321
ENSMUSG00000035513	90	87	89	87	73	85	95	98	167
ENSMUSG00000079499	27	43	62	43	18	42	57	59	137
ENSMUSG00000002102	7768	6337	4269	5469	5268	4629	4492	5409	5676
ENSMUSG00000026799	372	317	211	242	234	242	243	261	325
ENSMUSG00000086994	0	1	0	0	3	2	1	0	0
ENSMUSG00002075871	0	0	0	0	0	2	0	0	0
ENSMUSG00000016356	74	74	242	202	90	286	232	79	160
ENSMUSG00000005233	924	831	676	621	815	233	432	502	585
ENSMUSG00000027577	2	18	9	2	2	2	0	2	2
ENSMUSG00000002105	331	460	436	429	372	413	436	259	346
ENSMUSG00000082079	0	0	0	0	0	0	0	0	0
ENSMUSG00000005232	0	0	112	51	10	74	38	2	0
ENSMUSG00000027479	6935	7126	5634	6718	6032	5108	5903	5229	5719
ENSMUSG00000002111	264	164	100	212	118	80	144	240	612
