Geneid	D4_131	D4_182	D4_184	D4_187	D4_195	D4_284	D4_321	D4_326	D4_87
ENSMUSG00000081697	0	0	0	0	0	0	0	0	0
ENSMUSG00000084202	0	0	0	0	0	0	0	0	0
ENSMUSG00000082517	0	0	0	0	0	0	0	0	0
ENSMUSG00000081622	0	0	0	2	0	0	0	0	0
ENSMUSG00000094864	0	0	0	0	0	0	0	0	0
ENSMUSG00000072049	0	0	0	0	0	0	0	0	0
ENSMUSG00000096831	0	0	0	0	0	0	0	0	0
ENSMUSG00000095420	0	0	0	0	0	0	0	0	0
ENSMUSG00000094238	0	0	0	0	0	0	0	0	0
ENSMUSG00000118451	0	0	0	0	0	0	0	0	0
ENSMUSG00000096318	0	0	0	0	0	0	0	0	0
ENSMUSG00000093990	0	0	0	0	0	0	0	0	0
ENSMUSG00000118453	0	0	0	0	0	0	0	0	0
ENSMUSG00000094675	0	0	0	0	0	0	0	0	0
ENSMUSG00000079450	10	2	0	8	0	10	4	7	12
ENSMUSG00000118415	0	0	0	0	0	0	0	0	0
ENSMUSG00000095474	0	0	0	0	0	0	0	0	0
ENSMUSG00000118430	0	0	0	0	0	0	0	0	0
ENSMUSG00000118483	0	0	0	0	0	0	0	0	0
ENSMUSG00000082147	0	0	0	0	0	0	0	0	0
ENSMUSG00000083845	0	0	0	0	0	0	0	0	0
ENSMUSG00002076364	0	0	0	0	0	0	0	0	0
ENSMUSG00000082005	0	0	0	0	0	0	0	0	0
ENSMUSG00000080903	0	0	0	0	0	0	0	0	0
ENSMUSG00000083174	0	0	0	0	0	0	0	0	0
ENSMUSG00000080996	0	4	0	0	0	2	2	0	4
ENSMUSG00000050148	540	720	636	1776	456	852	1394	1174	622
ENSMUSG00000080799	0	0	0	0	0	0	0	0	0
ENSMUSG00000119184	0	0	0	0	0	0	0	0	0
ENSMUSG00000083488	0	0	0	0	0	0	0	0	0
ENSMUSG00000083288	0	2	0	0	0	0	0	0	0
ENSMUSG00000090132	0	0	0	0	0	0	0	0	0
ENSMUSG00000081976	0	0	0	0	0	0	0	0	0
ENSMUSG00000083551	0	0	0	0	0	0	0	0	0
ENSMUSG00000086048	0	0	0	0	0	0	0	0	0
ENSMUSG00000081312	0	0	0	0	0	0	0	0	0
ENSMUSG00000023257	0	0	0	0	0	4	0	0	0
ENSMUSG00000048573	0	0	0	0	0	0	0	0	0
ENSMUSG00000095240	0	0	0	0	0	0	0	0	0
ENSMUSG00000079619	0	0	0	0	0	0	0	0	0
ENSMUSG00000081324	0	0	0	0	0	0	0	0	0
ENSMUSG00000096119	0	0	0	0	0	0	0	0	0
ENSMUSG00000031410	21	221	215	74	341	116	39	338	20
ENSMUSG00000082602	0	0	0	0	0	0	0	0	0
ENSMUSG00000058252	0	0	0	0	0	0	0	0	0
ENSMUSG00000060726	0	0	0	0	0	0	0	0	0
ENSMUSG00000084330	0	0	0	0	0	0	0	0	0
ENSMUSG00000081292	0	0	0	0	0	0	0	0	0
ENSMUSG00000009941	0	0	0	0	0	8	0	0	2
ENSMUSG00000052676	16	38	14	61	30	81	38	66	76
ENSMUSG00000120757	13	2	6	22	10	7	6	8	11
ENSMUSG00000089759	0	0	0	4	6	8	12	0	0
ENSMUSG00000081146	0	0	0	0	0	0	0	0	0
ENSMUSG00000085556	0	0	0	0	0	0	0	0	0
ENSMUSG00000119932	0	0	0	0	0	0	0	0	0
ENSMUSG00000031409	10	0	2	4	0	2	4	0	6
ENSMUSG00000081709	0	0	0	0	0	0	0	0	0
ENSMUSG00000082071	0	0	0	0	0	0	0	0	0
ENSMUSG00000119221	0	0	0	0	0	0	0	0	0
ENSMUSG00000087428	0	0	0	0	0	0	0	0	0
ENSMUSG00000095599	0	0	0	0	0	0	0	0	0
ENSMUSG00000118957	0	0	0	0	0	0	0	0	0
ENSMUSG00000095964	0	0	0	0	0	0	0	0	0
ENSMUSG00000119763	0	0	0	0	0	0	0	0	0
ENSMUSG00000094371	0	0	0	0	0	0	0	0	0
ENSMUSG00000119569	0	0	0	0	0	0	0	0	0
ENSMUSG00000086685	0	0	0	0	0	0	0	0	0
ENSMUSG00000072969	130	99	79	144	44	104	231	130	83
ENSMUSG00000043384	341	469	384	596	331	637	596	620	379
ENSMUSG00000106264	0	0	0	0	0	0	0	0	0
ENSMUSG00000088464	0	0	0	0	0	1	0	0	0
ENSMUSG00000072964	40	43	46	52	18	84	82	88	44
ENSMUSG00000072966	30	32	42	36	26	65	84	76	20
ENSMUSG00000096508	0	0	0	0	0	0	0	0	0
ENSMUSG00000054994	0	0	0	0	0	0	0	0	0
ENSMUSG00000079432	0	0	0	0	0	0	0	0	0
ENSMUSG00000067360	0	0	0	0	0	0	0	0	0
ENSMUSG00000094004	0	0	0	0	0	0	0	0	0
ENSMUSG00000031411	0	0	0	0	0	0	0	0	0
ENSMUSG00000031428	48	66	62	214	72	180	100	136	80
ENSMUSG00000035062	8	2	12	52	8	36	24	34	10
ENSMUSG00000084421	0	0	0	0	0	3	0	0	0
ENSMUSG00000067262	0	0	0	0	0	0	0	0	0
ENSMUSG00000096468	0	0	0	0	0	0	0	0	0
ENSMUSG00000094714	0	0	0	0	0	0	0	0	0
ENSMUSG00000094975	0	0	0	0	0	0	0	0	0
ENSMUSG00000083490	0	0	0	0	0	0	0	0	0
ENSMUSG00000096135	0	0	0	0	0	0	0	0	0
ENSMUSG00000118442	0	0	0	0	0	0	0	0	0
ENSMUSG00000095283	0	0	0	0	0	0	0	0	0
ENSMUSG00000095017	0	0	0	0	0	0	0	0	0
ENSMUSG00000118468	0	0	0	0	0	0	0	0	0
ENSMUSG00000118470	0	0	0	0	0	0	0	0	0
ENSMUSG00000118475	0	0	0	0	0	0	0	0	0
ENSMUSG00000095137	0	0	0	0	0	0	0	0	0
ENSMUSG00000118432	0	0	0	0	0	0	0	0	0
ENSMUSG00000094540	0	0	0	0	0	0	0	0	0
ENSMUSG00000096763	0	0	0	0	0	0	0	0	0
ENSMUSG00000118484	0	0	0	0	0	0	0	0	0
ENSMUSG00000095008	0	0	0	0	0	0	0	0	0
ENSMUSG00000095499	0	0	0	0	0	0	0	0	0
ENSMUSG00000118464	0	0	0	0	0	0	0	0	0
ENSMUSG00000094342	0	0	0	0	0	0	0	0	0
ENSMUSG00000096897	0	0	0	0	0	0	0	0	0
ENSMUSG00000096437	0	0	0	0	0	0	0	0	0
ENSMUSG00000095563	0	0	0	0	0	0	0	0	0
ENSMUSG00000083294	0	0	0	0	0	0	0	0	0
ENSMUSG00000081736	0	0	0	0	0	0	0	0	0
ENSMUSG00000082611	0	0	0	0	0	0	0	0	0
ENSMUSG00000031438	21723	17174	18500	9502	17367	15292	19578	21487	11786
ENSMUSG00000036022	164	196	110	322	149	237	418	174	172
ENSMUSG00000036013	0	0	0	0	0	0	0	0	0
ENSMUSG00002076992	0	0	0	0	0	0	0	0	0
ENSMUSG00000081145	0	0	0	0	0	0	0	0	0
ENSMUSG00000023074	840	596	430	416	400	907	956	709	417
ENSMUSG00000083798	60	36	32	30	42	50	60	60	14
ENSMUSG00000060967	0	0	0	0	0	0	0	0	0
ENSMUSG00000087415	0	0	0	0	0	0	0	0	0
ENSMUSG00000060090	4092	3585	2948	2155	3873	2324	4224	3283	1745
ENSMUSG00000084137	16	6	2	10	0	10	2	4	0
ENSMUSG00000082855	4	2	2	0	14	0	2	11	2
ENSMUSG00000081529	0	0	0	0	0	0	0	0	0
ENSMUSG00000081390	0	0	0	0	0	0	1	0	0
ENSMUSG00000023070	42	16	6	18	2	20	28	24	10
ENSMUSG00000084830	80	54	47	70	54	50	133	90	76
ENSMUSG00000064398	4	0	6	2	0	4	5	0	0
ENSMUSG00000031059	4497	3223	3061	3269	3411	3287	5470	5165	3420
ENSMUSG00000031060	1395	1591	1738	2956	1556	1860	2431	2786	1371
ENSMUSG00000001924	9732	10513	11465	9620	8357	8960	15847	12079	5328
ENSMUSG00000031065	6725	5878	6108	6519	5830	4926	8556	7714	4987
ENSMUSG00000031066	72	152	193	172	155	293	220	287	135
ENSMUSG00000037315	287	207	180	574	256	326	470	354	176
ENSMUSG00000121516	0	1	0	0	0	0	0	0	0
ENSMUSG00000091821	0	0	0	0	0	0	0	0	0
ENSMUSG00000121514	0	0	0	0	0	0	0	0	0
ENSMUSG00000121517	0	0	0	0	0	0	0	0	0
ENSMUSG00000121515	0	0	0	0	0	0	0	0	0
ENSMUSG00000121518	0	0	0	0	0	0	0	0	0
ENSMUSG00000121519	0	0	0	0	0	0	0	0	0
ENSMUSG00000121520	0	0	0	0	0	0	0	0	0
ENSMUSG00000121521	0	0	0	0	0	0	0	0	0
ENSMUSG00000121522	0	0	0	0	0	0	0	0	0
ENSMUSG00000121523	0	0	0	0	0	0	0	0	0
ENSMUSG00000121524	0	0	0	0	0	0	0	0	0
ENSMUSG00000121525	0	0	0	0	0	0	0	0	0
ENSMUSG00000121526	0	0	0	0	0	0	0	0	0
ENSMUSG00000121527	0	0	0	0	0	0	0	0	0
ENSMUSG00000121528	0	0	0	0	0	0	0	0	0
ENSMUSG00000121529	0	0	0	0	0	0	0	0	0
ENSMUSG00000031130	0	0	0	0	0	0	0	0	0
ENSMUSG00000067873	888	803	688	2083	729	1042	1957	1429	946
ENSMUSG00000031131	0	0	0	0	0	2	0	0	0
ENSMUSG00000085808	0	0	0	0	0	6	0	0	8
ENSMUSG00000031132	0	8	10	0	0	31	2	6	14
ENSMUSG00000031134	954	879	638	2085	754	1060	1843	1111	762
ENSMUSG00000065110	0	0	0	0	0	0	0	0	0
ENSMUSG00000079584	0	0	0	0	0	0	0	0	0
ENSMUSG00000036357	0	0	0	0	0	0	0	0	0
ENSMUSG00000031133	53	204	196	593	126	649	171	187	168
ENSMUSG00000080983	0	0	0	0	0	0	0	0	0
ENSMUSG00000000037	4	26	10	0	7	6	4	36	4
ENSMUSG00000108981	0	0	0	0	0	0	0	0	0
ENSMUSG00000081845	0	0	0	0	0	0	0	0	0
ENSMUSG00000043518	100	121	152	40	102	106	172	208	24
ENSMUSG00000086540	0	0	0	0	0	0	0	0	0
ENSMUSG00000087571	0	0	0	0	0	0	0	0	0
ENSMUSG00000121458	0	2	0	6	4	4	0	5	0
ENSMUSG00000055555	0	6	0	6	0	0	0	0	0
ENSMUSG00000081937	0	0	0	0	0	3	0	0	0
ENSMUSG00000083278	0	0	0	0	0	0	0	0	0
ENSMUSG00000080968	2	0	0	6	2	4	4	0	2
ENSMUSG00000083428	0	0	0	0	0	0	0	0	0
ENSMUSG00000086711	0	0	0	0	0	0	0	0	0
ENSMUSG00000081119	0	0	0	0	0	0	0	0	0
ENSMUSG00000118439	0	4	0	0	0	0	0	0	0
ENSMUSG00000017057	5712	6091	7937	6175	4096	4072	6877	6994	3405
ENSMUSG00000036699	74	34	42	54	32	82	90	84	18
ENSMUSG00000083130	0	0	0	0	0	0	0	0	0
ENSMUSG00000081159	0	0	0	0	0	0	4	0	2
ENSMUSG00000083755	0	0	0	0	0	0	0	0	0
ENSMUSG00000016239	42	79	42	216	2	113	154	102	62
ENSMUSG00000119926	0	15	8	4	0	12	12	0	0
ENSMUSG00000081407	0	0	0	0	0	0	0	0	0
ENSMUSG00002075949	0	0	0	0	0	0	0	0	0
ENSMUSG00000079642	0	0	0	0	0	0	0	0	0
ENSMUSG00000065031	0	0	0	0	0	0	0	0	0
ENSMUSG00000091556	0	0	0	0	0	0	0	0	0
ENSMUSG00002075022	0	0	0	0	0	0	0	0	0
ENSMUSG00002075986	0	0	0	0	0	0	0	0	0
ENSMUSG00000000838	2672	2183	2404	2989	1918	1773	4405	2079	1805
ENSMUSG00002076413	0	0	0	0	0	0	0	0	0
ENSMUSG00000062170	0	2	4	2	0	8	0	2	8
ENSMUSG00000083046	0	0	0	0	0	0	0	0	0
ENSMUSG00000071748	38	32	34	60	26	32	54	62	32
ENSMUSG00000056815	0	0	0	0	0	0	0	0	0
ENSMUSG00000082228	0	0	0	0	0	0	0	0	0
ENSMUSG00000065689	0	0	0	0	0	0	0	0	0
ENSMUSG00000086676	0	0	0	0	0	0	0	0	0
ENSMUSG00000031189	1	0	0	1	0	0	8	0	0
ENSMUSG00000082926	0	6	0	17	2	0	6	6	6
ENSMUSG00000100511	0	0	0	0	0	0	0	0	0
ENSMUSG00000059690	0	0	0	0	0	0	0	0	0
ENSMUSG00000035847	872	764	680	793	714	1230	1110	1506	565
ENSMUSG00000058670	0	0	0	0	0	0	0	0	0
ENSMUSG00000088282	0	0	0	0	0	0	0	0	0
ENSMUSG00000082772	0	0	0	0	0	0	0	0	0
ENSMUSG00000081639	0	0	0	0	0	0	0	0	0
ENSMUSG00000082690	0	0	0	0	0	0	0	0	0
ENSMUSG00000062791	0	0	0	0	0	0	0	0	0
ENSMUSG00000089372	0	0	0	0	0	0	0	0	0
ENSMUSG00000049815	0	0	0	0	0	0	0	0	0
ENSMUSG00002076322	0	0	0	0	0	0	0	0	0
ENSMUSG00000082382	6	0	4	0	0	4	6	2	0
ENSMUSG00000043569	0	0	0	0	0	0	0	0	0
ENSMUSG00000119321	0	0	0	0	0	0	0	0	0
ENSMUSG00000083250	0	0	0	0	0	0	0	0	0
ENSMUSG00000081739	0	0	0	0	0	2	0	0	0
ENSMUSG00000082126	0	0	0	0	0	0	0	0	0
ENSMUSG00000085722	0	0	0	0	0	0	0	0	0
ENSMUSG00000103504	0	0	0	0	0	0	0	0	0
ENSMUSG00002075700	0	0	0	0	0	0	0	0	0
ENSMUSG00000065898	0	0	0	0	0	0	0	0	0
ENSMUSG00000086244	0	0	0	0	0	0	0	0	0
ENSMUSG00000089284	0	0	0	0	0	0	0	0	0
ENSMUSG00002075379	0	0	0	0	0	0	0	0	0
ENSMUSG00000084337	0	0	0	0	0	0	0	0	0
ENSMUSG00000081900	0	0	0	0	0	0	0	0	0
ENSMUSG00000052854	0	0	0	0	0	0	2	2	0
ENSMUSG00000031271	0	0	0	0	0	0	0	0	0
ENSMUSG00000031270	0	0	0	0	0	0	0	0	0
ENSMUSG00000042525	0	0	0	0	0	0	0	0	0
ENSMUSG00000083180	0	0	0	0	0	0	0	0	0
ENSMUSG00000042515	12	0	4	6	12	2	12	30	10
ENSMUSG00000086807	0	0	0	4	0	0	4	0	0
ENSMUSG00000081869	0	0	0	0	0	0	0	0	0
ENSMUSG00000051257	0	1	0	2	0	0	0	0	0
ENSMUSG00000084205	0	0	0	0	0	0	0	0	0
ENSMUSG00000082125	0	0	0	0	0	0	0	0	0
ENSMUSG00000031194	0	0	0	0	0	0	0	0	0
ENSMUSG00000085757	0	0	0	0	0	0	0	0	0
ENSMUSG00000081001	0	0	0	0	0	0	0	0	0
ENSMUSG00000081765	0	0	0	0	0	0	0	0	0
ENSMUSG00000087587	0	0	0	0	2	0	0	0	0
ENSMUSG00000065716	0	0	0	0	0	0	0	0	0
ENSMUSG00000055357	0	2	0	0	0	0	0	0	0
ENSMUSG00000072844	1	32	10	57	36	2	12	19	2
ENSMUSG00000087263	2	12	6	18	1	8	6	0	1
ENSMUSG00000086695	15	14	12	20	3	0	16	5	9
ENSMUSG00000035299	54	81	73	112	28	57	65	29	15
ENSMUSG00000121571	0	0	0	0	0	0	0	0	0
ENSMUSG00000065602	0	0	0	0	0	0	0	0	0
ENSMUSG00000065536	0	0	0	0	0	0	0	0	0
ENSMUSG00000082778	0	0	2	2	5	0	4	0	2
ENSMUSG00002076803	0	0	0	0	0	0	0	0	0
ENSMUSG00000025260	1203	1031	899	1378	754	1216	1949	1949	887
ENSMUSG00000025257	30	60	28	31	36	46	50	40	20
ENSMUSG00000041133	1447	1853	1474	4022	1384	1876	3925	2247	1538
ENSMUSG00000083474	4	2	0	2	0	2	8	0	2
ENSMUSG00000081306	0	0	0	0	0	0	0	0	0
ENSMUSG00000087403	57	63	32	120	20	100	156	50	60
ENSMUSG00000041096	156	197	120	497	188	360	340	303	196
ENSMUSG00000056679	4	2	2	12	0	24	30	18	8
ENSMUSG00000041115	878	1206	1030	555	921	881	1388	1417	509
ENSMUSG00000082121	0	0	0	0	0	0	0	0	0
ENSMUSG00000084361	0	6	0	0	0	0	2	0	0
ENSMUSG00000081897	0	0	0	0	0	0	0	0	0
ENSMUSG00000083200	0	0	0	0	0	0	0	0	0
ENSMUSG00000119616	0	0	0	0	0	0	0	0	0
ENSMUSG00000041718	98	119	99	439	97	131	247	236	138
ENSMUSG00000080922	0	0	0	8	0	0	0	0	0
ENSMUSG00000084944	0	0	0	0	0	0	0	0	0
ENSMUSG00000031351	32	18	6	388	0	46	94	22	45
ENSMUSG00000089357	0	0	0	0	0	0	0	0	0
ENSMUSG00000050424	10	70	0	4	0	0	0	0	6
ENSMUSG00000109025	0	0	0	0	0	0	0	0	0
ENSMUSG00000046287	10	0	2	4	0	0	2	8	4
ENSMUSG00000079845	18	22	28	139	28	76	22	290	33
ENSMUSG00000057836	8	135	48	131	314	155	101	393	24
ENSMUSG00000092255	0	0	0	0	0	0	0	0	0
ENSMUSG00000067771	0	0	0	0	2	0	0	0	0
ENSMUSG00000071745	0	0	0	0	0	0	0	0	0
ENSMUSG00000072479	0	0	0	0	0	10	0	6	4
ENSMUSG00000079566	0	0	0	0	0	0	0	0	0
ENSMUSG00000073125	6	358	31	193	320	162	112	415	57
ENSMUSG00000067768	27	32	39	123	17	102	65	82	37
ENSMUSG00000078317	622	466	360	974	388	598	804	756	596
ENSMUSG00000031362	4	7	48	25	5	46	19	21	28
ENSMUSG00000058147	0	4	0	1	3	2	1	6	0
ENSMUSG00000080952	0	0	0	0	0	0	0	0	0
ENSMUSG00000072249	0	0	0	0	0	0	0	0	0
ENSMUSG00000081959	0	0	0	0	0	0	0	0	0
ENSMUSG00000083123	0	0	0	0	0	0	0	0	0
ENSMUSG00000045797	0	0	0	0	0	0	0	0	0
ENSMUSG00000087021	0	0	0	0	0	0	0	0	0
ENSMUSG00000047344	16	48	68	6	12	18	52	38	0
ENSMUSG00000079694	0	2	0	0	0	0	0	0	0
ENSMUSG00000015342	2860	1976	2141	1163	1841	1385	2645	1885	1112
ENSMUSG00000100200	15	23	18	8	18	26	18	51	10
ENSMUSG00000065155	0	0	1	2	0	0	0	0	0
ENSMUSG00000083670	6	7	31	8	0	0	2	4	3
ENSMUSG00000083608	24	7	7	18	9	0	4	15	8
ENSMUSG00000100448	0	0	0	0	0	3	0	0	0
ENSMUSG00000015340	36	270	254	1497	214	1547	224	268	494
ENSMUSG00000089205	0	0	0	0	0	0	0	0	0
ENSMUSG00000088839	0	0	0	0	0	0	0	0	0
ENSMUSG00000081806	0	0	0	0	0	0	0	0	0
ENSMUSG00000081943	0	0	0	0	0	0	0	0	0
ENSMUSG00000031297	12	27	6	6	0	8	20	10	12
ENSMUSG00000046032	1877	1541	1465	1953	1339	1660	2466	2225	1337
ENSMUSG00000088114	0	1	0	0	0	0	0	0	0
ENSMUSG00000083781	0	0	0	0	0	0	0	0	0
ENSMUSG00000077303	0	0	0	0	0	0	0	0	0
ENSMUSG00000042903	883	1258	1104	967	1032	1573	1285	2051	615
ENSMUSG00000090141	0	0	0	21	12	30	1	0	6
ENSMUSG00000031304	74	310	352	1361	189	1450	308	301	452
ENSMUSG00000079487	857	1246	995	1189	913	1702	1181	1482	372
ENSMUSG00000096056	3	4	10	18	18	16	20	16	4
ENSMUSG00000031302	0	6	10	0	9	12	7	12	0
ENSMUSG00000120504	0	0	0	0	0	0	0	0	0
ENSMUSG00000047797	2310	1840	1218	1695	1713	1405	2778	2692	1624
ENSMUSG00000031310	726	697	443	929	424	751	1109	786	450
ENSMUSG00000031311	5342	5596	3948	13198	4209	5596	11193	7185	6182
ENSMUSG00000031312	10	8	24	52	6	15	36	22	6
ENSMUSG00000083897	0	0	0	2	1	0	0	0	0
ENSMUSG00000081674	0	0	0	0	0	0	4	0	0
ENSMUSG00000120836	0	6	0	12	0	0	6	2	2
ENSMUSG00000121530	0	0	0	0	0	0	0	0	0
ENSMUSG00000118418	0	0	0	0	0	0	0	0	0
ENSMUSG00000031155	188	325	214	567	220	278	413	307	267
ENSMUSG00000031156	3041	2342	2044	3777	1774	1343	4629	2748	2412
ENSMUSG00000031157	1013	717	721	1521	692	1192	1418	1483	975
ENSMUSG00000039278	188	105	190	220	186	474	307	546	126
ENSMUSG00000031160	0	0	0	0	0	0	0	0	0
ENSMUSG00000031161	210	211	138	606	138	313	556	364	216
ENSMUSG00000082054	0	0	0	0	0	0	0	0	0
ENSMUSG00000031162	1	0	0	0	0	0	0	2	0
ENSMUSG00000031163	3972	2537	3361	957	3402	2908	3649	4116	2849
ENSMUSG00000083518	0	0	0	0	0	4	0	0	0
ENSMUSG00000080877	4	4	2	18	6	10	12	24	10
ENSMUSG00000082404	0	0	0	0	0	0	0	0	0
ENSMUSG00000068243	16	2	0	10	2	0	18	10	2
ENSMUSG00000031158	1045	786	770	814	618	722	1317	1166	792
ENSMUSG00000065648	0	0	0	0	0	0	0	0	0
ENSMUSG00000094802	0	0	0	0	0	0	0	0	0
ENSMUSG00000094577	0	0	0	0	0	0	0	0	0
ENSMUSG00000121587	0	0	0	0	0	0	0	0	0
ENSMUSG00000096867	0	0	0	0	0	0	0	0	0
ENSMUSG00000094427	0	0	0	0	0	0	0	0	0
ENSMUSG00000095065	0	0	0	0	0	0	0	0	0
ENSMUSG00000094592	0	0	0	0	0	0	0	0	0
ENSMUSG00000093899	0	0	0	0	0	0	0	0	0
ENSMUSG00000094118	0	0	0	0	0	0	0	0	0
ENSMUSG00000082751	0	0	0	0	0	0	0	0	0
ENSMUSG00000082462	0	0	0	0	0	0	0	0	0
ENSMUSG00000083978	0	0	0	0	0	0	0	0	0
ENSMUSG00000081870	0	0	0	0	0	0	0	0	0
ENSMUSG00000081502	0	0	0	0	0	0	0	0	0
ENSMUSG00000082584	0	0	0	0	0	0	0	0	0
ENSMUSG00000025051	0	0	0	0	0	0	0	0	0
ENSMUSG00000072888	0	0	0	0	0	0	0	0	0
ENSMUSG00000059663	0	0	0	0	0	0	0	0	0
ENSMUSG00000081812	0	0	0	0	0	0	0	0	0
ENSMUSG00000068113	0	0	0	0	0	0	0	0	0
ENSMUSG00000090102	0	0	0	0	0	0	0	0	0
ENSMUSG00002076901	0	0	0	0	0	0	0	0	0
ENSMUSG00000083099	0	0	0	0	0	0	0	0	0
ENSMUSG00000102846	0	0	0	0	0	0	0	0	0
ENSMUSG00000070342	0	0	0	0	0	0	0	0	0
ENSMUSG00000105797	0	0	0	0	0	0	0	0	0
ENSMUSG00000037531	451	502	378	1451	295	379	1234	655	670
ENSMUSG00000089269	0	0	0	0	0	0	0	0	0
ENSMUSG00000104785	0	0	0	0	0	0	0	0	0
ENSMUSG00000047676	194	120	72	408	99	152	246	150	264
ENSMUSG00000105779	2	0	4	10	0	2	9	9	2
ENSMUSG00000105190	0	0	0	0	0	0	0	0	0
ENSMUSG00000092830	0	0	0	0	0	0	0	0	0
ENSMUSG00000105125	0	0	0	0	0	0	0	0	0
ENSMUSG00000105425	0	0	0	0	0	0	0	0	0
ENSMUSG00000104816	0	0	0	0	0	0	0	0	0
ENSMUSG00000105401	0	0	0	0	0	0	0	0	0
ENSMUSG00000039167	18	20	22	118	22	74	132	46	24
ENSMUSG00000027673	3504	2230	2417	3038	2139	2097	4194	3795	2639
ENSMUSG00000118687	0	0	0	0	0	0	0	0	0
ENSMUSG00000054414	1589	1764	1626	2211	1300	1373	2720	2384	1188
ENSMUSG00000028037	100	160	88	72	54	20	102	58	2
ENSMUSG00000089261	0	4	0	0	0	0	4	0	0
ENSMUSG00000039146	0	0	0	0	0	0	0	0	0
ENSMUSG00000028036	10	4	0	2	14	24	26	38	24
ENSMUSG00000105403	0	0	2	0	0	5	2	2	0
ENSMUSG00000104909	0	0	0	0	0	0	0	0	0
ENSMUSG00000087997	0	0	0	0	0	0	0	0	0
ENSMUSG00000104770	0	0	0	0	0	0	0	0	0
ENSMUSG00000104725	0	0	0	0	0	0	0	0	0
ENSMUSG00000104659	0	0	0	0	0	0	0	0	0
ENSMUSG00000105035	0	9	2	0	0	0	6	8	0
ENSMUSG00000056900	30	4	8	30	12	24	24	22	2
ENSMUSG00000081883	0	0	0	0	0	0	0	0	0
ENSMUSG00000104283	0	2	0	0	6	0	6	6	2
ENSMUSG00000027963	256	164	100	259	146	204	352	226	156
ENSMUSG00000119256	0	0	0	0	0	0	0	0	0
ENSMUSG00000039131	10828	7635	8360	4512	6934	7091	11271	10923	8415
ENSMUSG00000105698	10	14	9	4	5	2	4	1	1
ENSMUSG00000084343	4	5	4	6	2	4	2	6	2
ENSMUSG00000097293	19	36	17	4	16	3	19	23	2
ENSMUSG00000028035	841	488	447	482	538	706	973	830	741
ENSMUSG00000027778	98	132	120	224	123	260	258	172	94
ENSMUSG00000027962	33	72	90	550	80	949	133	138	156
ENSMUSG00000111756	0	0	0	0	0	2	0	0	0
ENSMUSG00000104653	0	0	0	0	0	0	0	0	0
ENSMUSG00000105729	0	0	0	0	0	2	10	0	0
ENSMUSG00000097362	0	0	0	0	0	0	0	0	0
ENSMUSG00000104607	0	0	0	0	0	0	0	0	0
ENSMUSG00000068696	0	0	0	0	0	0	4	0	8
ENSMUSG00000034349	1308	1486	910	4552	919	1701	4359	1307	1799
ENSMUSG00000065580	0	0	0	0	0	0	0	0	0
ENSMUSG00000065606	0	0	0	1	0	0	0	0	0
ENSMUSG00000034317	376	484	265	1577	272	696	1004	330	637
ENSMUSG00000033502	1141	1065	1118	770	896	1366	1161	1440	594
ENSMUSG00000106005	0	0	0	0	0	4	0	0	0
ENSMUSG00000089060	0	0	0	0	0	0	0	0	0
ENSMUSG00000088840	0	0	0	0	0	0	0	0	0
ENSMUSG00000027782	2116	2480	1944	4202	1719	2599	3651	3177	1494
ENSMUSG00000089417	24	186	80	66	164	24	24	66	38
ENSMUSG00000103094	2	28	8	4	12	4	8	8	0
ENSMUSG00000094763	0	0	0	0	0	0	0	0	0
ENSMUSG00000098207	610	48	54	846	56	160	742	94	532
ENSMUSG00000000339	1716	1276	1224	1548	1070	1412	1873	2210	1321
ENSMUSG00000027784	466	176	220	530	228	396	904	980	170
ENSMUSG00000091315	0	0	0	0	0	0	1	0	0
ENSMUSG00000090941	0	0	0	0	0	0	1	0	0
ENSMUSG00000090743	0	0	0	0	0	0	2	0	0
ENSMUSG00000098006	0	0	0	0	0	0	4	0	0
ENSMUSG00000043300	108	16	55	80	57	133	268	262	34
ENSMUSG00000102342	0	0	0	0	0	0	0	0	0
ENSMUSG00000000340	900	737	560	1293	518	654	1445	960	725
ENSMUSG00002076320	0	0	0	0	0	0	0	0	0
ENSMUSG00000082394	4	4	0	10	4	4	12	3	2
ENSMUSG00000068969	12	2	2	4	0	7	8	8	18
ENSMUSG00000105992	0	1	0	0	0	0	0	0	0
ENSMUSG00000034437	30	24	12	90	28	22	60	31	20
ENSMUSG00000027961	16	22	20	38	20	32	27	39	22
ENSMUSG00000106025	6	4	17	4	12	12	24	2	0
ENSMUSG00000027787	690	609	492	1831	451	670	1360	851	738
ENSMUSG00000027674	26	12	4	14	4	18	34	52	4
ENSMUSG00000033439	68	105	84	204	109	116	158	108	35
ENSMUSG00000043461	325	74	65	1371	82	42	399	55	753
ENSMUSG00000103549	0	0	0	0	0	0	0	0	4
ENSMUSG00000084665	0	0	0	0	0	0	0	0	0
ENSMUSG00000077366	0	0	0	0	0	0	0	0	0
ENSMUSG00000102525	0	0	0	0	0	0	0	0	0
ENSMUSG00000087625	0	0	0	0	0	0	0	0	0
ENSMUSG00000102581	0	0	0	0	0	0	0	0	0
ENSMUSG00000102498	2	0	0	0	0	2	0	0	2
ENSMUSG00000103896	0	0	0	0	0	0	0	0	0
ENSMUSG00000119140	0	0	0	0	0	0	0	0	0
ENSMUSG00000104384	0	0	0	0	0	0	0	0	0
